mean_boundary_uncertainty,std_boundary_uncertainty,max_boundary_uncertainty,boundary_length,total_uncertainty
0.08291862159967422,0.0319683775305748,0.15173186361789703,122,0.0017683286
0.05617160350084305,0.02406068705022335,0.12156099826097488,268,0.0034928238
0.04383645951747894,0.010485688224434853,0.08267316967248917,256,0.00083940243
0.037510182708501816,0.00667992327362299,0.05569200590252876,232,0.0010302436
0.04151667281985283,0.00924829114228487,0.07002963870763779,171,0.0010621452
0.07570499926805496,0.0287222471088171,0.13621503114700317,471,0.0070624403
0.04173550009727478,0.00762135861441493,0.0647326111793518,340,0.0009938171
0.07879189401865005,0.023473327979445457,0.13024510443210602,261,0.0031414314
0.042678963392972946,0.01051224023103714,0.06927526742219925,248,0.0016054042
0.0658004879951477,0.017480576410889626,0.10468091815710068,348,0.0019246149
0.0,0.0,0.0,0,0.0035574571
0.0737946480512619,0.029994171112775803,0.16335180401802063,364,0.003671059
0.08078134059906006,0.023496318608522415,0.1291704624891281,308,0.0050151586
0.09280289709568024,0.03566693887114525,0.17807726562023163,616,0.0075998977
0.047264184802770615,0.010450896807014942,0.07933927327394485,204,0.0004331078
0.05075038596987724,0.012078674510121346,0.08694445341825485,296,0.0013444845
0.044581394642591476,0.01247748639434576,0.09058202058076859,288,0.0015644901
0.10271773487329483,0.029067888855934143,0.176380455493927,328,0.0042059035
0.04865026846528053,0.017072034999728203,0.09664976596832275,203,0.0020629494
0.04376668483018875,0.010214108042418957,0.07124458253383636,84,0.0008974903
0.05918459966778755,0.018154196441173553,0.10011284053325653,160,0.0013287166
0.039888933300971985,0.008080423809587955,0.06215587630867958,260,0.0018278039
0.06295223534107208,0.019590163603425026,0.11895310878753662,312,0.00198473
0.04805293679237366,0.01458227913826704,0.08825790882110596,375,0.003350855
0.035651762038469315,0.007829423993825912,0.06141844019293785,508,0.0014767133
0.032169073820114136,0.006519891321659088,0.04813229665160179,76,0.0011227322
0.11790605634450912,0.07018790394067764,0.2768402099609375,372,0.008067734
0.04146191477775574,0.00826571136713028,0.06993737071752548,396,0.0016752549
0.03752235695719719,0.00875001959502697,0.06701473146677017,204,0.0012794692
0.04097878187894821,0.017915140837430954,0.09275255352258682,284,0.0032848262
0.04529000446200371,0.007889555767178535,0.07012127339839935,200,0.001679141
0.052970871329307556,0.0326705127954483,0.19444026052951813,459,0.0031036974
0.04388818517327309,0.012618055567145348,0.08034513145685196,319,0.0017047662
0.04276862367987633,0.007779943291097879,0.067855603992939,424,0.0025583857
0.05706588923931122,0.022329391911625862,0.1281428039073944,228,0.0024286949
0.049012891948223114,0.009699307382106781,0.07976441830396652,268,0.000712197
0.044302817434072495,0.009817118756473064,0.07984037697315216,300,0.0005708053
0.047669991850852966,0.013991309329867363,0.08802904188632965,216,0.00084111484
0.04088045284152031,0.009009992703795433,0.06578592956066132,167,0.00094447844
0.08496130257844925,0.02526579611003399,0.14157329499721527,276,0.0035880913
0.043442487716674805,0.014218751341104507,0.07926822453737259,248,0.0031809544
0.07216067612171173,0.013653095811605453,0.09644166380167007,79,0.0012293649
0.04014775529503822,0.005328718572854996,0.05298973247408867,228,0.0011163957
0.07213180512189865,0.023176036775112152,0.13000157475471497,364,0.004800388
0.16305896639823914,0.027032770216464996,0.20849117636680603,99,0.0044626603
0.06445641070604324,0.031081173568964005,0.17131970822811127,361,0.0017699272
0.044606924057006836,0.006307802628725767,0.06514126807451248,192,0.00115426
0.04211762547492981,0.010580083355307579,0.07750974595546722,440,0.0018240685
0.046433545649051666,0.007994841784238815,0.06322234869003296,176,0.0010993069
0.0395348034799099,0.006667965091764927,0.05979052558541298,268,0.0008856264
0.10502233356237411,0.0173544492572546,0.1379314512014389,67,0.004035132
0.09293361008167267,0.01544443890452385,0.12629368901252747,136,0.0043924563
0.04998026788234711,0.01411365531384945,0.0832313671708107,396,0.0025989914
0.12062740325927734,0.020577063784003258,0.16268059611320496,176,0.0045827394
0.07265015691518784,0.026607951149344444,0.13878804445266724,338,0.0037114634
0.052420709282159805,0.02457357384264469,0.1083831638097763,368,0.0030196276
0.0,0.0,0.0,0,0.0032055965
0.06702836602926254,0.010908172465860844,0.09482497721910477,272,0.0030535015
0.08252955228090286,0.02529105544090271,0.13669314980506897,276,0.004820113
0.04001901298761368,0.008196857757866383,0.069304920732975,279,0.0009034767
0.05005593225359917,0.013719268143177032,0.09173145145177841,380,0.0040484886
0.0973522737622261,0.04669906571507454,0.17980845272541046,387,0.0059668333
0.04368860274553299,0.019635619595646858,0.12316242605447769,508,0.0024112358
0.05682177096605301,0.012037351727485657,0.09067529439926147,112,0.0028750447
0.0418199822306633,0.014312151819467545,0.09906548261642456,212,0.0013407556
0.04296548664569855,0.0125857749953866,0.08607682585716248,492,0.0027679838
0.06760741770267487,0.015689166262745857,0.10202252864837646,173,0.0019480523
0.04172911494970322,0.01047230139374733,0.08066678792238235,100,0.0015608184
0.05787031352519989,0.013479350134730339,0.09132310003042221,360,0.003277262
0.05409936606884003,0.02791529707610607,0.11770913004875183,176,0.0020587991
