mean_boundary_uncertainty,std_boundary_uncertainty,max_boundary_uncertainty,boundary_length,total_uncertainty
0.07047495245933533,0.007698556873947382,0.08800686150789261,167,0.0042755073
0.049507807940244675,0.009098026901483536,0.06897806376218796,243,0.0064535025
0.04188116267323494,0.009763374924659729,0.0756487175822258,331,0.001560129
0.05896562337875366,0.008947760798037052,0.08265013992786407,192,0.0056897635
0.03686252236366272,0.006471907254308462,0.055871788412332535,190,0.0025600304
0.03432358056306839,0.009126137010753155,0.062094394117593765,188,0.0057251225
0.041463930159807205,0.008183732628822327,0.06430981308221817,216,0.005218929
0.03469930216670036,0.0073493910022079945,0.054974041879177094,168,0.0018186619
0.035019394010305405,0.0074202269315719604,0.05724778771400452,184,0.0028505863
0.06600126624107361,0.014073800295591354,0.11058910191059113,300,0.0075251944
0.0362410731613636,0.013469589874148369,0.0883171409368515,312,0.004744421
0.07068721950054169,0.017923910170793533,0.11575743556022644,114,0.010174622
0.08565983921289444,0.02231021597981453,0.14537926018238068,173,0.006018302
0.03649347648024559,0.005694701336324215,0.05262262746691704,223,0.0025125304
0.09028127789497375,0.01975059136748314,0.12649746239185333,120,0.003365503
0.04787040501832962,0.012394582852721214,0.07914265245199203,231,0.0035204533
0.035323675721883774,0.00580157246440649,0.05316711962223053,311,0.002369832
0.047151535749435425,0.014599582180380821,0.0776725560426712,244,0.004008034
0.06242043152451515,0.018268844112753868,0.09306851029396057,615,0.0070309485
0.048999786376953125,0.018500223755836487,0.09198213368654251,434,0.0045169694
0.05074865743517876,0.01454167254269123,0.08391053229570389,148,0.0019239954
0.07883070409297943,0.009767002426087856,0.09435107558965683,35,0.0051630004
0.05354023724794388,0.024705814197659492,0.1183377206325531,505,0.004136325
0.08587433397769928,0.008842118084430695,0.1088784858584404,139,0.002609807
0.06153646484017372,0.021407943218946457,0.10969983041286469,164,0.0020457949
0.052756417542696,0.014545653015375137,0.08053791522979736,343,0.004862074
0.04939580336213112,0.007414675317704678,0.06695089489221573,172,0.005472446
0.05818600952625275,0.014849629253149033,0.10142037272453308,168,0.003230101
0.03732801973819733,0.007883517071604729,0.06138669326901436,408,0.0014810094
0.05530143901705742,0.0095758568495512,0.07709436118602753,164,0.004241633
0.03548482805490494,0.007987523451447487,0.05561799556016922,300,0.0021496194
0.0,0.0,0.0,0,0.004598014
0.044923972338438034,0.00856570340692997,0.061781562864780426,155,0.0033662554
0.038362905383110046,0.006612790282815695,0.051601771265268326,214,0.002545768
0.04107416048645973,0.008621463552117348,0.06809813529253006,352,0.002480169
0.03662100061774254,0.00571516202762723,0.05728332698345184,232,0.0016563145
0.04498474299907684,0.008844219148159027,0.06502048671245575,316,0.0039374977
0.030231550335884094,0.007346794009208679,0.04772904887795448,356,0.0032396815
0.06782141327857971,0.021217593923211098,0.12796913087368011,188,0.00457499
0.0451292023062706,0.015293529257178307,0.07501880079507828,246,0.005360479
0.07300954312086105,0.034869737923145294,0.14036108553409576,220,0.00760885
0.0,0.0,0.0,0,0.004861709
0.044127244502305984,0.009684481658041477,0.06948116421699524,84,0.004769668
0.03386443853378296,0.008000750094652176,0.057927340269088745,288,0.0023594727
0.04219973832368851,0.009261896833777428,0.06715220212936401,321,0.006145666
0.07086948305368423,0.01163927000015974,0.09167531132698059,105,0.0063287555
0.050855912268161774,0.009176135063171387,0.07488119602203369,220,0.005505285
0.03482741117477417,0.0091222133487463,0.061701223254203796,144,0.0047152108
0.03342028707265854,0.005611997097730637,0.05561874806880951,219,0.004685174
0.04390387982130051,0.0072586010210216045,0.06137393042445183,140,0.0053060455
0.031015906482934952,0.006239538546651602,0.054391514509916306,476,0.0029936084
0.04531015455722809,0.011227322742342949,0.07675889134407043,228,0.003256566
0.10788647830486298,0.012266257777810097,0.13904468715190887,238,0.00684228
0.03823355585336685,0.010110295377671719,0.06292644888162613,322,0.0053018825
0.042414724826812744,0.006223526783287525,0.05619346350431442,142,0.0019155798
0.042550742626190186,0.01104653999209404,0.06683678179979324,225,0.001799233
0.04242752864956856,0.009702627547085285,0.07073942571878433,575,0.0042801406
0.052955348044633865,0.028063034638762474,0.10465022921562195,232,0.0070340447
0.04038265347480774,0.005600257311016321,0.05873821675777435,220,0.0023514293
0.09155396372079849,0.018150238320231438,0.12538057565689087,106,0.0061185053
0.04331231117248535,0.01926426962018013,0.10046859830617905,400,0.0052847224
0.07883071154356003,0.029790343716740608,0.16117317974567413,545,0.006677342
0.04301133379340172,0.007336284965276718,0.06207847595214844,188,0.0022848134
0.035627543926239014,0.0067825051955878735,0.05652366206049919,228,0.003739794
0.0337209478020668,0.006623632740229368,0.04924676567316055,148,0.002997633
0.045148395001888275,0.006969914305955172,0.06617961823940277,338,0.001009695
0.04987238720059395,0.011578099802136421,0.07687830924987793,306,0.0063145584
0.06325704604387283,0.017130248248577118,0.1112402006983757,491,0.0050364286
0.04048436880111694,0.006478211842477322,0.05938856303691864,203,0.0027151254
0.04425401985645294,0.009763937443494797,0.07507573813199997,276,0.0017910618
0.05608367919921875,0.022032491862773895,0.11092660576105118,684,0.006436842
0.0,0.0,0.0,0,0.007544804
0.0,0.0,0.0,0,0.0049233288
0.047271184623241425,0.01221612747758627,0.10005825757980347,492,0.004481418
0.045078255236148834,0.011495131999254227,0.0871245339512825,272,0.0027617067
0.04298961162567139,0.010955644771456718,0.07828585803508759,539,0.006350259
0.047118816524744034,0.011476957239210606,0.0795770063996315,264,0.005603996
0.04112179949879646,0.006425159052014351,0.06313769519329071,168,0.0014962938
0.0407910980284214,0.008911901153624058,0.06777496635913849,160,0.0030232337
0.05199192464351654,0.01175343431532383,0.08638641238212585,428,0.005115458
0.03769207000732422,0.007439924869686365,0.06604687869548798,290,0.0032121048
0.09826485067605972,0.027044767513871193,0.15833020210266113,493,0.0073739523
0.05342274531722069,0.013991666957736015,0.10654976218938828,464,0.0064245663
0.043243471533060074,0.007433130405843258,0.06619848310947418,328,0.0019355221
0.0,0.0,0.0,0,0.006424243
0.04230765625834465,0.01239053811877966,0.07654395699501038,288,0.0028652926
0.0365438312292099,0.00742711266502738,0.06156283617019653,380,0.002652021
0.06391272693872452,0.03158734738826752,0.1472042351961136,366,0.0040307622
0.03860149532556534,0.012431330047547817,0.07838921248912811,272,0.0044805123
0.05244450271129608,0.011387155391275883,0.08187386393547058,335,0.0007627923
0.040770016610622406,0.006189703941345215,0.05539746582508087,184,0.0032925396
0.042014751583337784,0.00777561217546463,0.07065405696630478,352,0.0035015692
0.05353308841586113,0.022078681737184525,0.1142859235405922,320,0.0051437058
0.036310531198978424,0.006534484680742025,0.05320955812931061,156,0.0016353554
0.04408203437924385,0.007583398371934891,0.06575559079647064,176,0.0024208382
0.0,0.0,0.0,0,0.0038613242
0.04414336755871773,0.013205663301050663,0.08127633482217789,335,0.0032155789
0.04782283306121826,0.010322547517716885,0.0879344642162323,514,0.0063186013
0.04793602228164673,0.01966988295316696,0.09586133807897568,196,0.002378486
0.046204790472984314,0.014387509785592556,0.08475971221923828,188,0.0036749567
0.05311490222811699,0.01002779696136713,0.07210510224103928,392,0.004608411
0.03959839791059494,0.013459422625601292,0.0859694629907608,228,0.0030097212
0.03445741534233093,0.006716372445225716,0.05228348448872566,164,0.002369774
0.04067426547408104,0.010667044669389725,0.06462245434522629,474,0.0048994278
0.04034390673041344,0.015879372134804726,0.0888742059469223,312,0.003990578
0.04876033216714859,0.017085639759898186,0.09267833083868027,350,0.0039823754
0.06344263255596161,0.014811367727816105,0.10660900175571442,160,0.002473726
0.03843889757990837,0.007733630947768688,0.05816217139363289,443,0.0059463237
0.03994731605052948,0.008203139528632164,0.05950479954481125,132,0.005327988
0.04024265706539154,0.005547769833356142,0.05617322772741318,144,0.0017430934
0.0,0.0,0.0,0,0.0038954804
0.0575377531349659,0.01595795713365078,0.10743387043476105,168,0.0030532908
0.04158603399991989,0.006999763194471598,0.06861989945173264,396,0.0014222612
0.05041687563061714,0.010657924227416515,0.07482189685106277,114,0.0021425814
0.14358848333358765,0.010435002855956554,0.1619533747434616,47,0.007216495
0.03841017931699753,0.007936649024486542,0.058491334319114685,147,0.0026202376
0.04828491061925888,0.013380453921854496,0.08908136934041977,383,0.005477264
0.04202061519026756,0.014040013775229454,0.08156947791576385,324,0.004098206
0.04695477709174156,0.007841721177101135,0.06933476030826569,240,0.001871276
0.13022923469543457,0.03736910969018936,0.181025430560112,40,0.0038788754
0.0,0.0,0.0,0,0.004877718
0.03706349432468414,0.006955166347324848,0.05480807647109032,135,0.0022241166
0.06607580184936523,0.012732062488794327,0.0895269587635994,46,0.0062755602
0.07591801881790161,0.012727955356240273,0.1014479547739029,221,0.0033517603
0.036338914185762405,0.007869855500757694,0.05958586931228638,263,0.003824997
0.06133582070469856,0.01109965518116951,0.09317478537559509,254,0.0055607627
0.13159428536891937,0.033527761697769165,0.1874745637178421,129,0.0061813868
0.03749792277812958,0.007672204170376062,0.060799386352300644,420,0.0013119426
0.03634736314415932,0.006430016364902258,0.05557464808225632,448,0.0032355736
